,f,psd_Surge,psd_Heave,psd_Pitch,psd_tension,psd_NacAx,psd_Bmy
70,0.15937500000000002,0.2069963442436798,0.012828665543902735,0.04762428354313999,2513925754.8429203,0.9301062189851264,1132697299.896542
71,0.1609375,0.17002772350292406,0.00944037755491651,0.026898742366972418,1915569245.9730873,0.6880898721960282,833855103.3779289
72,0.1625,0.13983752358839002,0.006446428945557167,0.02074952941772292,1955366257.486258,0.5849494033142906,709503244.9432671
73,0.1640625,0.13818956744870614,0.0064916821306324635,0.01576165918144933,1844942903.8887372,0.5518447908419047,665982519.9739269
74,0.16562500000000002,0.18803978137249805,0.008720983242058632,0.017777652035274785,3137622326.9227467,0.7377095959429687,885397701.7528998
75,0.16718750000000002,0.1868049005238766,0.008329728820468695,0.015459759020987073,3052963864.4862432,0.7326547535059176,876463205.9705387
76,0.16875,0.20201461513399996,0.008338075653860261,0.015338472918714338,3590852861.769821,0.8025694454507146,958933449.3174851
77,0.1703125,0.15848580555618869,0.005958590017079457,0.009999383956691558,3167830636.3129377,0.6159477673119294,735444877.6412462
78,0.171875,0.12361237275470378,0.004955920771500901,0.005725365168269349,2381721248.779477,0.4523879284624736,538368364.2110536
79,0.17343750000000002,0.16019784356448546,0.006708037846210595,0.005771542626210284,3371063684.59307,0.5739301290265498,680712803.6708124
80,0.17500000000000002,0.11755828522641995,0.004816375615513286,0.004269054931378197,2490458405.960429,0.42928211113623327,508630731.140077
81,0.1765625,0.10223645945778062,0.004724748662177308,0.0025275359347892157,2083729646.5189166,0.35524309180195174,419009648.2817342
82,0.178125,0.13916867842984432,0.005717176134036289,0.003165077582146266,3125899653.44035,0.4957650062228719,583186613.9967396
83,0.1796875,0.12235002979929417,0.004954047524969954,0.0024275313635668625,3288180887.6650934,0.44918760453425904,526503135.7722341
84,0.18125000000000002,0.08467688292225126,0.0036452113734500684,0.001923804774846426,2057312264.9759307,0.3102459379627874,364151320.3417182
85,0.18281250000000002,0.06983449979840435,0.003872621222694947,0.001124781657590303,1756216221.4952435,0.23076819161780127,270242097.7496227
86,0.184375,0.0747223015938328,0.003409904355159002,0.0012807617217334782,2192885831.146685,0.2619642778629868,305629335.780873
87,0.1859375,0.08334685725467361,0.0034631644767599097,0.0013104076226321492,2823074634.423377,0.3098276368401532,361006250.684537
88,0.1875,0.06594985776308643,0.0029083917192164292,0.0009690263387285971,2432682865.5397115,0.24665172847494157,287298629.5375303
89,0.18906250000000002,0.04039251078988203,0.0017272507653034257,0.0008430708201530142,1594813251.6860662,0.164361945290194,190682051.96655026
90,0.19062500000000002,0.03801361988338884,0.0010663602265431446,0.0007404235189397239,1554181936.9903378,0.17871461436136488,206369979.11909837
91,0.1921875,0.04713598521241015,0.0017653133995582271,0.0008041687014166486,1912269164.7854772,0.20876926933008239,240892953.02191845
92,0.19375,0.03997520845544212,0.0017702948112054456,0.0007697144934543503,1664112158.5088482,0.1783365219254938,205487736.5361535
93,0.1953125,0.03042709881237196,0.001305753277028766,0.0004499243014057684,1454992792.5103612,0.14796690529606388,169292452.81462768
94,0.19687500000000002,0.016553044059102063,0.0008535652984297806,0.0002678013924614297,654121851.4871237,0.07914347574111098,90427022.14180525
95,0.19843750000000002,0.015109821526154147,0.0010632102298120507,0.0002774596527302469,532328708.2504798,0.07271952554655157,84075601.77029665
96,0.2,0.02035428482141473,0.0014140169109996834,0.0004284685778899658,991147636.0610558,0.09914781313208869,114018252.39499602
